Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConfig,validateKafkaPKFields,5,2,2,530,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink,JdbcSinkConfig,validatePKFieldsRequired,5,2,2,539,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,valueSchemaMustBePresentForPkModeRecordValue,3,1,0,43,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,valueSchemaMustBeStructIfPresent,3,1,0,54,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,missingValueSchemaCanBeOk,4,1,0,65,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,metadataMayNotBeEmpty,3,1,0,84,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,kafkaPkMode,17,1,0,95,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,kafkaPkModeCustomNames,6,1,0,123,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,kafkaPkModeBadFieldSpec,3,1,0,136,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordKeyPkModePrimitiveKey,11,1,0,147,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordKeyPkModeWithPrimitiveKeyButMultiplePkFieldsSpecified,3,1,0,174,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordKeyPkModeButKeySchemaMissing,3,1,0,185,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordKeyPkModeButKeySchemaAsNonStructCompositeType,3,1,0,196,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordKeyPkModeWithStructKeyButMissingField,3,1,0,207,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordValuePkModeWithMissingPkField,3,1,0,218,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordValuePkModeWithValidPkFields,8,1,0,229,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordValuePkModeWithPkFieldsAndWhitelistFiltering,6,1,0,246,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,recordValuePkModeWithFieldsInOriginalOrdering,10,1,0,268,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,extract,3,1,4,317,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadataTest,extract,3,1,5,324,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,SinkRecordField,SinkRecordField,5,1,3,30,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,SinkRecordField,schema,3,1,0,36,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,SinkRecordField,schemaName,3,1,0,40,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,SinkRecordField,schemaParameters,3,1,0,44,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,SinkRecordField,schemaType,3,1,0,48,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,SinkRecordField,name,3,1,0,52,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,SinkRecordField,isOptional,3,1,0,56,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,SinkRecordField,defaultValue,3,1,0,60,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,SinkRecordField,isPrimaryKey,3,1,0,64,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,SinkRecordField,toString,3,1,0,68,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,FieldsMetadata,10,2,3,42,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,extract,3,1,5,61,0,io.aiven.connect.jdbc.sink.metadata.FieldsMetadata,io.aiven.connect.jdbc.sink.metadata.FieldsMetadata
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,extract,0,19,6,78,0,io.aiven.connect.jdbc.sink.metadata.FieldsMetadata,io.aiven.connect.jdbc.sink.metadata.FieldsMetadata
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,extractKafkaPk,18,3,4,165,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,extractRecordKeyPk,39,10,5,203,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,extractRecordValuePk,22,7,5,260,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,FieldsMetadata,toString,3,1,0,296,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,SchemaPair,SchemaPair,4,1,2,28,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,SchemaPair,equals,10,3,1,33,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,SchemaPair,hashCode,3,1,0,46,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,SchemaPair,toString,3,1,0,51,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnectorTest,setup,8,1,0,60,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnectorTest,tearDown,4,1,0,70,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testTaskClass,3,1,0,76,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testMissingUrlConfig,5,1,0,81,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testMissingModeConfig,3,1,0,88,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testStartConnectionFailure,4,1,0,93,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testStartStop,9,1,0,100,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testPartitioningOneTable,9,1,0,114,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testPartitioningManyTables,14,1,0,129,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testPartitioningUnqualifiedTables,15,1,0,154,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testPartitioningQuery,12,1,0,180,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testConflictingQueryTableSettings,14,1,0,199,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnectorTest,testExactlyOnceSupport,16,1,0,217,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnectorTest,assertTaskConfigsHaveParentConfigs,5,2,1,241,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnectorTest,tables,3,1,1,247,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnectorTest,unqualifiedTables,3,1,1,251,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnectorTest,tables,10,2,2,255,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSinkConnector,taskClass,3,1,0,41,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSinkConnector,taskConfigs,8,2,1,45,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSinkConnector,start,3,1,1,55,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSinkConnector,stop,2,1,0,60,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSinkConnector,config,3,1,0,64,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSinkConnector,validate,6,1,1,69,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSinkConnector,version,3,1,0,78,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnector,version,3,1,0,66,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnector,start,41,6,1,71,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnector,taskClass,3,1,0,158,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnector,taskConfigs,26,3,1,163,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnector,stop,27,2,0,190,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnector,config,3,1,0,215,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnector,exactlyOnceSupport,5,1,1,220,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,setupTest,8,1,0,66,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,createDialect,3,1,0,97,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldCreateConverterForJdbcTypes,4,1,0,102,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldCreateConverterForUuidType,3,1,0,118,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,assertColumnConverter,3,1,4,128,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldMapPrimitiveSchemaTypeToSqlTypes,11,1,0,148,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,6,1,0,161,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldMapDataTypes,15,1,0,169,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldMapDateSchemaTypeToDateSqlType,3,1,0,186,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldMapTimeSchemaTypeToTimeSqlType,3,1,0,191,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldMapTimestampSchemaTypeToTimestampSqlType,3,1,0,196,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldBuildCreateQueryStatement,5,1,0,201,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldBuildAlterTableStatement,5,1,0,208,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldBuildInsertStatement,5,1,0,217,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldBuildUpdateStatement,5,1,0,228,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,createColumnDefinition,3,1,4,239,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,createColumnDefinition,3,1,5,246,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldBuildUpsertStatement,5,1,0,262,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldBuildUpsertStatementForCastTypes,5,1,0,269,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,createOneColNoPk,4,1,0,280,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,createOneColOnePk,4,1,0,286,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,createThreeColTwoPk,4,1,0,292,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,alterAddOneCol,4,1,0,298,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,alterAddTwoCol,4,1,0,304,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,upsert,6,1,0,310,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,upsertWithEmptyNonKeyColumns,6,1,0,322,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,3,1,0,334,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,3,1,0,342,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArrayUnsupported,2,1,0,351,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArray,11,1,0,356,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArrayOfStructsUnsupported,5,1,0,402,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArrayOfArraysUnsupported,4,1,0,412,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldArrayOfMapsUnsupported,4,1,0,421,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,bindFieldMapUnsupported,4,1,0,429,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MockDatabaseDialect,MockDatabaseDialect,3,1,1,39,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,createDialect,3,1,0,33,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldMapPrimitiveSchemaTypeToSqlTypes,11,1,0,38,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,6,1,0,51,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldMapDataTypes,16,1,0,59,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldMapDateSchemaTypeToDateSqlType,3,1,0,77,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldMapTimeSchemaTypeToTimeSqlType,3,1,0,82,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldMapTimestampSchemaTypeToTimestampSqlType,3,1,0,87,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldBuildCreateQueryStatement,5,1,0,92,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldBuildAlterTableStatement,5,1,0,99,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldBuildUpsertStatement,3,1,0,106,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,createOneColNoPk,4,1,0,111,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,createOneColOnePk,4,1,0,117,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,createThreeColTwoPk,4,1,0,123,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,alterAddOneCol,4,1,0,129,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,alterAddTwoCol,4,1,0,135,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,3,1,0,141,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,3,1,0,150,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,createDialect,3,1,0,37,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldMapPrimitiveSchemaTypeToSqlTypes,11,1,0,42,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,6,1,0,55,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldMapDataTypes,16,1,0,63,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldMapDateSchemaTypeToDateSqlType,3,1,0,81,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldMapTimeSchemaTypeToTimeSqlType,3,1,0,86,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldMapTimestampSchemaTypeToTimestampSqlType,3,1,0,91,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldBuildCreateQueryStatement,5,1,0,96,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldBuildAlterTableStatement,5,1,0,103,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldBuildUpsertStatement,5,1,0,112,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,createOneColNoPk,4,1,0,119,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,createOneColOnePk,4,1,0,125,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,createOneColOneVarcharPk,4,1,0,131,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,createThreeColTwoPk,4,1,0,142,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,alterAddOneCol,4,1,0,148,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,alterAddTwoCol,4,1,0,154,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,upsert1,6,1,0,160,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,upsert2,6,1,0,172,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,3,1,0,184,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,4,1,0,194,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,createDialect,3,1,0,43,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldMapPrimitiveSchemaTypeToSqlTypes,11,1,0,48,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,6,1,0,61,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldMapDataTypes,16,1,0,69,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldMapDateSchemaTypeToDateSqlType,3,1,0,87,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldMapTimeSchemaTypeToTimeSqlType,3,1,0,92,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldMapTimestampSchemaTypeToTimestampSqlType,3,1,0,97,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldBuildCreateTableStatement,5,1,0,102,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldBuildDropTableStatement,5,1,0,109,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldBuildDropTableStatementWithIfExistsClause,5,1,0,116,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldBuildDropTableStatementWithIfExistsClauseAndSchemaNameInTableId,6,1,0,123,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldBuildAlterTableStatement,5,1,0,131,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldBuildUpsertStatement,5,1,0,140,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,createOneColNoPk,4,1,0,147,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,createOneColOnePk,4,1,0,153,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,createThreeColTwoPk,4,1,0,159,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,alterAddOneCol,4,1,0,165,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,alterAddTwoCol,4,1,0,171,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,upsert1,6,1,0,177,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,upsert2,6,1,0,189,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,bindFieldPrimitiveValues,20,1,0,201,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,3,1,0,240,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,3,1,0,249,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,createDialect,3,1,0,35,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldMapPrimitiveSchemaTypeToSqlTypes,11,1,0,40,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,6,1,0,53,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldMapDataTypes,16,1,0,61,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldMapDateSchemaTypeToDateSqlType,3,1,0,79,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldMapTimeSchemaTypeToTimeSqlType,3,1,0,84,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldMapTimestampSchemaTypeToTimestampSqlType,3,1,0,89,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldBuildCreateQueryStatement,5,1,0,94,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldBuildAlterTableStatement,5,1,0,101,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,shouldBuildUpsertStatement,5,1,0,110,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,createOneColNoPk,4,1,0,117,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,createOneColOnePk,4,1,0,123,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,createThreeColTwoPk,4,1,0,129,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,alterAddOneCol,4,1,0,135,1,,
